TOT_POP,0-9,19-Oct,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,CKD_number,diabetes_number
-0.2983357800747941,-0.2909423685892746,-0.30168270553684917,-0.27320993131454263,-0.28454870732875254,-0.30416211486482414,-0.32621524005393204,-0.3367747231348329,-0.317613411673663,-0.3190534621432694,-0.1405277121186511,-0.11299106905601101,-0.24847866060389096,-0.2983357800747941,-0.21960613296839213,-0.3526121067673586,-0.3135847769403705,-0.2805507664508103,-0.29254372178335,-0.2931438285239446,-0.2734161181753427,-0.28170459492288275,-0.29663367614555397,-0.2975009166791803,-0.32773964562025776,-0.29870754083402745,-0.32098829752638797,-0.323189875452096,-0.3397693480781766,-0.35271083035163103,-0.30347461191064024,178
0.1977651493698266,0.1355056205254131,0.1391552540049544,0.12758346603330784,0.18123008480604325,0.22414043936780395,0.37318963431624863,0.376398243653968,0.3634451113724319,0.2985979586699988,-0.09749218494695595,-0.08812693114589493,0.11927342987908908,0.1977651493698266,0.16612345155843117,0.5634041149919158,0.20458222516474311,0.33066548536023,0.15443729415255736,0.14863139039858678,0.2858278274920886,0.13591560364780336,0.17862591445548184,0.22712452037437966,0.4132401384423432,0.2139016955746382,0.38236996846878785,0.346537515007892,0.5579373446248553,0.673786155603442,0.3197924219709623,21166
-0.2705099713690119,-0.26391882249437354,-0.27293908683590173,-0.25365395476830815,-0.2616621454151907,-0.27269772188401126,-0.2895333544233889,-0.2979301810424119,-0.27006912095915614,-0.28052549827187645,-0.1397467829840985,-0.11256237702307799,-0.24353733212780446,-0.2705099713690119,-0.2071229748930904,-0.29359134280493476,-0.28100852244790314,-0.2638516468921792,-0.2621518684575199,-0.26224481142345735,-0.2552906342490503,-0.26466293457034323,-0.27409481972512256,-0.2683990900642042,-0.28733493401684423,-0.2711448590125979,-0.29118968571941406,-0.28984250548098517,-0.3038349029597041,-0.3187780228223629,-0.2748723037121566,1022
-0.3014652108181731,-0.2949392776254966,-0.3050203908252709,-0.27574671820437363,-0.28695445755780596,-0.3075666012176757,-0.331167160051012,-0.3409431822508828,-0.3204553159651602,-0.3232948218024071,-0.1405277121186511,-0.11341976108894405,-0.2483949092737878,-0.3014652108181731,-0.2221761949250719,-0.35602987205285386,-0.3189429143943799,-0.2815270852556998,-0.2953116101238304,-0.2959205606517446,-0.27592987142059494,-0.2844444476920262,-0.2990688373356619,-0.30053294455387497,-0.3326825340206754,-0.3016115174567327,-0.325100073137265,-0.327372384490906,-0.3439934302030302,-0.3561986973276359,-0.30646648515315944,80
-0.2506717150224404,-0.24997405096799893,-0.2576340431120206,-0.23150439759590324,-0.2395633070279561,-0.2531815580778558,-0.2660924722632986,-0.2781872592949668,-0.25432343501977983,-0.2552024311088404,-0.138628154764334,-0.1104189168584128,-0.23415718315625042,-0.2506717150224404,-0.18781079504718243,-0.242857740905728,-0.26449141496859213,-0.24050135547523832,-0.24613765734474063,-0.2465290801021978,-0.23266685504178017,-0.2531420864945747,-0.25808279844408233,-0.24840462903749694,-0.26602156201504357,-0.24984903044609272,-0.26195561976290377,-0.2643717767835615,-0.2705776929907867,-0.2661644362351701,-0.2510569927017036,1963
1.5825160193488403,1.451665561103121,1.5719884147950403,1.56491934531337,1.4400974391771224,1.557983497012724,1.8339791208461487,1.85565154293528,1.639076097134194,1.9087588124194406,0.26996663214927374,0.32256003640395353,1.493465254211755,1.5825160193488403,1.0478260401633699,1.6169027016225646,1.9135380313651753,1.9519852407049831,1.5115648001733661,1.5028178856326544,1.68651759630711,1.084850771429986,1.3031371087122958,1.6007826336365027,1.7933943445589442,1.6009592407373678,1.5469621942927803,1.4864841102802009,1.61443382875372,1.5273085861044409,1.7099364053750896,60774
1.3088492463123877,1.0597464250513513,1.1501664780149023,1.3611055568363517,1.3050986586246616,1.4537454976614026,1.6506773431281518,1.5311530332858572,1.2860654991957872,1.7536501396867903,0.23398057338137762,0.17723343723965435,0.9724482296399904,1.3088492463123877,0.3361391691879327,1.189718791100015,1.5342093772492795,0.5249325875581417,1.538266135711889,1.557745654775155,1.060460735436922,0.8164505207652725,0.9698642429686465,1.2881988929472856,1.5430907084044643,1.3657263788292697,0.9804122060599665,0.9705828905769254,1.070836105165172,1.03368673441561,1.0940892171349348,33878
-0.19100408746506534,-0.17290032171951775,-0.17566312744308493,-0.17785324800052238,-0.18723291708978407,-0.2043911485624672,-0.22069090142050593,-0.21740104778949185,-0.21722506278212744,-0.22186964418398572,-0.12661873104648477,-0.10270246026561816,-0.2045092122997314,-0.19100408746506534,-0.10774724590147275,-0.19695678561988283,-0.20022429621822302,-0.12926203164313918,-0.19114235210352945,-0.19167001361028205,-0.17551204441288726,-0.20262461943808618,-0.21621865363232637,-0.18832252877075714,-0.21462761534403496,-0.1944153433593414,-0.1874543856967151,-0.18914922649574226,-0.20132654378896228,-0.1901998758255716,-0.1785339853030379,4348
-0.229035286659025,-0.21195900502348733,-0.22050229427832915,-0.21427696423958828,-0.22148824557250127,-0.23824085045292126,-0.2543047496615539,-0.2541384567023712,-0.2454136810248157,-0.25264979713887087,-0.13588434969698707,-0.09755815587042173,-0.21539688521314235,-0.229035286659025,-0.14061956216643395,-0.23558120836241547,-0.24977561865615605,-0.15002914622214322,-0.23173804776390822,-0.2335213782581535,-0.1863608742081864,-0.23061114856673098,-0.24467970285272003,-0.22603531454986606,-0.24903132788027485,-0.23305257306661853,-0.23570423771634325,-0.24030356608717582,-0.24100911811681186,-0.23382777122034493,-0.21575288843997692,3171
-0.26753895763484475,-0.2542818307070382,-0.2664833008175071,-0.25104144289669117,-0.25932026466124486,-0.2746710228910781,-0.29060985877058015,-0.2975179158551103,-0.28174397102152293,-0.28624449290903636,-0.13799496897956162,-0.10398853636441727,-0.22243199694180787,-0.26753895763484475,-0.19133545144491468,-0.3054616458932678,-0.28293195640575264,-0.235131602048346,-0.2699338084941482,-0.27076966531684726,-0.24576483247756814,-0.26428771205732743,-0.2742661003408359,-0.2669042298097036,-0.2910080896171545,-0.269635508200056,-0.28070795109580526,-0.2833182922797277,-0.293780397620264,-0.30725032688471954,-0.2654179842657959,1479
-0.2936082830104178,-0.2846361343321243,-0.2964565930457678,-0.26970765090694016,-0.280822987947475,-0.3003239359829469,-0.3227973387515997,-0.3307281670544089,-0.3083196165582263,-0.3135338309555252,-0.14040107496169663,-0.11256237702307799,-0.24269981882677283,-0.2936082830104178,-0.21155327217079553,-0.3460705775112493,-0.31115758646975084,-0.2698722795223312,-0.28928705950972927,-0.28984610129587707,-0.2711669705348539,-0.2796267456268906,-0.2932199040243019,-0.2920545484689149,-0.3226002509531569,-0.29430855402407763,-0.31576624840959905,-0.31801809032326805,-0.3320351132016842,-0.3447892341688402,-0.29677281584739723,405
-0.044668459639900265,-0.07104575644646009,-0.059041768450929184,-0.06434150030330867,-0.06147392060289138,-0.07061868798449722,-0.029557554576692506,0.008611889337873024,0.005826019988354092,0.006057505719556133,-0.11458820113580984,-0.10270246026561816,-0.0702558301443643,-0.044668459639900265,-0.036911443019270414,0.02584108581361301,-0.0374346158491171,0.06612376918537508,-0.07059642140205304,-0.07275145066897727,-0.01952704040486703,-0.06784184526059275,-0.0530286727957212,-0.031590661822937065,0.007515161208065902,-0.0356717916307698,0.052223555117635004,0.026137286663603196,0.0893022052238491,0.1704100996596821,-0.006441436393332746,10298
-0.2794924937159044,-0.27795241422155303,-0.2823153474816653,-0.25564173554019065,-0.26036346608800254,-0.2879420142792638,-0.31074049006305726,-0.3166653434431197,-0.2980273145295608,-0.29766684583438235,-0.14008448206931043,-0.1091328407596137,-0.24085728956450328,-0.2794924937159044,-0.1870030612893688,-0.31417143484662674,-0.30309748226542904,-0.253640979391043,-0.2817028257831352,-0.2821571296512681,-0.2661394640443494,-0.2650560497586388,-0.2801879997970068,-0.2781467071199667,-0.31173194281890537,-0.27898918105022635,-0.2954049614028761,-0.29794455143341053,-0.30645264399482464,-0.31138847414438636,-0.27882157639228194,959
-0.23769541649594245,-0.2330093926142566,-0.24076994902315305,-0.22389403692641024,-0.2301744941871368,-0.23030427717175136,-0.24246320184244977,-0.25931467516515844,-0.2494845169018252,-0.2363645396826794,-0.13617983639654752,-0.10870414872668066,-0.22645206078675958,-0.23769541649594245,-0.20237447946836779,-0.2536622892276163,-0.2319609565227402,-0.2452609096490747,-0.22082026597645787,-0.22024459103265226,-0.23015310179652795,-0.23166624876068065,-0.23626151269593526,-0.23614395445954567,-0.2515405617471535,-0.2382438794242447,-0.2522830675249596,-0.2487061516112522,-0.2705776929907867,-0.28715075448062344,-0.24483389635726366,1793
0.05181305746170088,0.01062441819367639,0.05448344826709853,-0.010766075689713802,0.012188874021223864,0.08089179703062294,0.1455627901026505,0.14658330535482134,0.20222464899803771,0.14202337822105668,-0.12224974913155547,-0.08469739488243064,-0.020423788732983495,0.05181305746170088,0.021490155348709808,0.2318441321345138,0.10793730145724034,0.17156620011344273,0.004674764301565912,0.0010752726052090892,0.08777053232668888,0.3006648461826106,0.24721937341446382,0.06641012006928623,0.1688165744216933,0.061532551790720834,0.11804019218419093,0.10919891077865312,0.18871687044399402,0.24684759118467112,0.1181401654251673,12684
0.06129028555665868,0.007027200061076577,0.039068612263993024,0.0026183148409616636,0.06419991658385783,0.10465814762123002,0.14023409358405362,0.21249992808004997,0.1316378910551753,0.15543154746607268,-0.11467262590711282,-0.07140794186150652,-0.0638069777264209,0.06129028555665868,0.021759399934647688,0.22546797861802528,0.10341875819118114,-0.02390096061547898,0.044666357347950936,0.047100323276103556,-0.012382689076255416,0.0151760936055808,0.03476312324424246,0.055943277796735705,0.15841685815414802,0.07174307700240545,0.1537383081285102,0.1582119059220732,0.1903827056481616,0.2658830685791386,0.09564127864142281,13065
-0.17782490399694514,-0.18777770535434415,-0.18137232596275363,-0.17702027320087638,-0.17352226976668286,-0.16811276850946935,-0.16368999623672717,-0.1740215886367528,-0.1411849209285542,-0.1543362529662316,-0.13693965933827434,-0.10698938059494852,-0.20752426018344522,-0.17782490399694514,-0.15187888121474533,-0.130769739607227,-0.15825985216958535,-0.16782662443627502,-0.17066327348914195,-0.17235884357508774,-0.1284122467650033,-0.13725849659884382,-0.17048415327822214,-0.17301008288078765,-0.15251651920545423,-0.1760665132914334,-0.1762763778575345,-0.18164825968661893,-0.17360228646245868,-0.161764892512718,-0.17039609008338563,4045
-0.2909791165066553,-0.28221578386018986,-0.2942168305495901,-0.26891253859818715,-0.27786370226748885,-0.29683271112429016,-0.3204290291877789,-0.32610163550802385,-0.305170479370351,-0.30865529007570597,-0.14033775638321938,-0.11341976108894405,-0.24680363400182773,-0.2909791165066553,-0.212507866611848,-0.33476990197049883,-0.30923415251190134,-0.2690383405431548,-0.2864807282756311,-0.28708654483072327,-0.26733018926578467,-0.2732361954319658,-0.28664690880795957,-0.29008866620969426,-0.3197584680195835,-0.29160176099921037,-0.31170151828626064,-0.3138981936952187,-0.327632548733527,-0.3361582413129636,-0.2946186671127834,453
-0.3012512088934483,-0.29447297157127067,-0.30447142942914884,-0.2749705371410671,-0.2865286610570886,-0.3075666012176757,-0.3320552761374448,-0.34071414603571526,-0.3213770146542944,-0.32291954942703643,-0.14059103069712833,-0.11341976108894405,-0.24906491991461308,-0.3012512088934483,-0.22166218253373593,-0.35735287796981974,-0.3182559736951479,-0.283154283263849,-0.2949436567134887,-0.2955140699691182,-0.27645908263012176,-0.2841237970481375,-0.29877672280151585,-0.30013243482531066,-0.3330755465540419,-0.3014967924543542,-0.32462961826187864,-0.32694662009773373,-0.34387444197416106,-0.3559031153805169,-0.30646648515315944,86
-0.018435158763564007,-0.013956572379088997,9.235313933166983e-05,-0.0525284031446927,-0.03909831449019048,-0.019030961656892977,0.01099974670373932,-0.003664451795109097,0.03977525503813124,0.007527322523091415,-0.12355833308675168,-0.10313115229855119,0.011736722026630335,-0.018435158763564007,-0.04687349269897199,0.1295132994736364,0.029595531047051704,-0.0018320876299555593,-0.034526003504681865,-0.03624744232495151,0.005875097652418709,0.014489953563067952,0.04172573276225392,-0.008865965463481498,0.027059976809717126,-0.02073244522729724,0.022791898113462463,0.033112309222337225,0.04926266620939219,0.08758803807692138,-0.0010560645567981618,10254
2.0053449131642918,1.746393192424092,2.0409331978182896,1.7204205954109206,1.9673186663654432,2.3858591656698382,2.3157686414316103,2.1424048843250865,2.1830319401715736,2.463528655834654,0.8029613195778257,0.13907984630861414,1.344639140618438,2.0053449131642918,1.1015770502287867,2.5582765367903524,1.9467401651613874,1.1928363499780794,2.1776703097306362,2.1908978321223644,1.8328444957412664,4.497009374779325,3.967094782971886,2.0052241267192596,2.233991626196168,2.048300706261652,2.0988057631210153,2.241689963910599,2.065339722053228,1.9493996065904593,1.8243456381690244,61478
-0.15142762761984568,-0.18791093565555156,-0.1863788538953862,-0.1656047321966369,-0.15512786093568992,-0.1305983647487483,-0.08166036498075091,-0.07017656867977343,-0.09709700029830061,-0.12080801167920469,-0.12617550099714414,-0.10827545669374762,-0.18742394095868656,-0.15142762761984568,-0.1635053519711538,-0.1149304187679962,-0.13510231793103192,-0.15779901671105562,-0.13583950371337605,-0.13596361442782115,-0.13052909160311044,-0.14312124513603042,-0.14337238756496212,-0.14901334505948344,-0.080867311199401,-0.14101085475215944,-0.14839722194213703,-0.15522582234563367,-0.11470311317224716,-0.13427577143064537,-0.1291082393366205,5000
-0.15973201399748024,-0.19377306890867715,-0.1939106042501799,-0.18235888441678935,-0.1740758052176155,-0.14315376346404166,-0.1087882745299714,-0.0409057403813571,-0.051242490513873105,-0.15803424949853048,-0.12450811176391023,-0.10398853636441727,-0.1688311456757848,-0.15973201399748024,-0.13530810078929578,-0.13290124914011653,-0.14910064284649238,-0.17677621348109557,-0.15715883414540938,-0.16353627819583055,-0.006958274178605857,-0.07477408122227007,-0.09911147269867535,-0.15721815351295945,-0.07005946653182125,-0.15007054478373497,-0.1424318541222376,-0.1343007546694316,-0.12243734804873957,-0.14225648400286,-0.1261163660941013,5992
0.787593363352382,0.8468666087721266,0.7484365283328296,0.7544916589941537,0.7257599397485276,0.7586881660184017,0.9092080613914715,0.8364403854395629,0.7528628075316403,0.5556478085372051,0.052467315079966055,-0.023823126205939533,0.464077655913803,0.787593363352382,0.39980327537197147,0.9194764574775472,0.904849573961817,1.023526397230156,0.7417733146869903,0.7475581973128314,0.59475487105335,0.2206385259492679,0.51016051934127,0.8053844151630033,0.8592337844800225,0.7775922392923216,1.0067576790816042,0.9809139383524291,1.0254420958516048,0.9980395515930514,0.8479178867404539,38634
-0.07503171973884863,-0.08681134208933582,-0.08407440811409198,-0.10875420212079755,-0.09366413605712902,-0.06673713984971741,-0.019922840669330467,0.040173079787965124,-0.005848830074012709,-0.03737636264236016,-0.1280750583514612,-0.07783832235550207,-0.11464403509903964,-0.07503171973884863,0.00513966594811853,-0.009439071972144683,-0.04880730075862422,0.03512564713013297,-0.09749546325061029,-0.09740997700801726,-0.09771799661244969,-0.1510176161831611,-0.1343029696232821,-0.07788338136467024,0.0008339481408347802,-0.07243398458042365,0.003587930100190032,-0.022662826283230752,0.046049984029926105,0.0363341284464763,-0.010749733862560413,9719
-0.18032622519502783,-0.190997437633523,-0.1912097141812597,-0.15822154647250192,-0.1521472854306679,-0.17047639279265928,-0.20096395925822555,-0.20393371833763835,-0.20194022618731827,-0.16984360206097754,-0.12710417348147693,-0.10827545669374762,-0.18750769228878972,-0.18032622519502783,-0.12326552476371058,-0.12088394539434281,-0.18459257897347767,-0.198845086466619,-0.1842940251976187,-0.18454211361211514,-0.17524743880812388,-0.155778467335291,-0.15250738259383043,-0.17929413693178267,-0.20475695440986771,-0.17740377660040757,-0.1724186478793661,-0.1814353774900328,-0.18871379152883616,-0.1716373295464946,-0.1884670044682017,4152
-0.284470122900089,-0.28501362018554527,-0.2934263261391744,-0.26465300837272465,-0.27230705793312643,-0.2821739036432223,-0.303231872241398,-0.30933618455775724,-0.2974128487368047,-0.31441728467254376,-0.13978899536975,-0.11127630092427887,-0.23189589724346507,-0.284470122900089,-0.19446847935401002,-0.32166846837610025,-0.29946432923393546,-0.2672687627092925,-0.2770622193392743,-0.27762847993355727,-0.2589951127157378,-0.2706394823060457,-0.28421656543212775,-0.28283436323879696,-0.3043402840182809,-0.2828324686299054,-0.2993756005511372,-0.3014007565073972,-0.3135919377269715,-0.3238029159233869,-0.27882157639228194,1043
-0.28654066100294634,-0.2835924969726663,-0.29353611841839883,-0.26181332155574966,-0.27315865093456126,-0.292387362701777,-0.31157478093213054,-0.3211544532604042,-0.29656795827176496,-0.3041676579202312,-0.13983120775540148,-0.11341976108894405,-0.24094104089460644,-0.28654066100294634,-0.21311978612534319,-0.33186663898604585,-0.2958922375979292,-0.2719266170076196,-0.2823893060263099,-0.2827869039482949,-0.26812400608007486,-0.2745174975767612,-0.2867181680944498,-0.2847833225517402,-0.3101447768187713,-0.2858081483790972,-0.30432478584020206,-0.3047317367598627,-0.3227540313498933,-0.33485768074563976,-0.2895923200653511,643
-0.2644790080358569,-0.25847858519507133,-0.2668126776551803,-0.2482774810615022,-0.2527629985501964,-0.2649996794938055,-0.2841777452961122,-0.29064682940008296,-0.26653594265080827,-0.2724141422417283,-0.13957793344149255,-0.11341976108894405,-0.23516219911748834,-0.2644790080358569,-0.2030108757624028,-0.291184207039344,-0.2685825284662403,-0.2571801350587675,-0.25729708017778846,-0.25711501351313,-0.25687826787763063,-0.2608653383262404,-0.26928712700229157,-0.2626001604731603,-0.27980723241620825,-0.26502499716697087,-0.28085849665592894,-0.28344351710124893,-0.2961601621976463,-0.3100287971876387,-0.2682901825786143,1217
-0.29781606111474807,-0.29251892715356215,-0.3024951684031097,-0.27396718113240265,-0.28437838872846555,-0.3036850530828959,-0.32578463831505555,-0.3301784801380067,-0.3099325892642112,-0.3183146446542583,-0.14054881831147684,-0.11341976108894405,-0.24914867124471624,-0.29781606111474807,-0.2152003124712268,-0.3491575913175031,-0.3139358799644224,-0.27538441277493664,-0.29271946072560273,-0.2933155851504065,-0.2736807237801061,-0.2821025768434113,-0.2962791853444496,-0.2966519488742658,-0.3262280589534634,-0.2976319939367292,-0.3193228872675202,-0.32223816680853445,-0.3357237482966267,-0.34963677810159277,-0.3002433888087195,295
-0.2787004086698449,-0.2784409253259802,-0.285477365123328,-0.26262736510994916,-0.26924132312796095,-0.2815016802232325,-0.2905829461619004,-0.28968487729637915,-0.27828760093726956,-0.2922996690491325,-0.14027443780474214,-0.11341976108894405,-0.23541345310779782,-0.2787004086698449,-0.19410132764591292,-0.30366088783961975,-0.29395353829120785,-0.2446710503711206,-0.2783308348286611,-0.27914566346730363,-0.2544968174347601,-0.26135853858453484,-0.27324163508924443,-0.27633031088619614,-0.28985928375039083,-0.2776877693044955,-0.2876518650565084,-0.29288546864395176,-0.28884238612219576,-0.2945403031585999,-0.2678114828598112,1309
-0.27742751410459837,-0.27397771023553225,-0.2850162375505855,-0.2503031243242777,-0.2641104752943159,-0.2818920034993556,-0.3040123378931117,-0.3110768597930308,-0.29203627305018837,-0.2945591214758437,-0.13822713710064483,-0.10527461246321637,-0.22929960601026708,-0.27742751410459837,-0.19853162492361803,-0.3109741705472925,-0.2858018419936551,-0.2625702284607617,-0.2720536594850717,-0.2725502090111685,-0.25568754265619537,-0.2665585907824776,-0.2841147180055528,-0.2748354506316955,-0.3022996420181085,-0.2767305325659001,-0.2909638673792286,-0.2973309498079564,-0.31002229086089805,-0.31960565227429627,-0.28025767554869113,889
